region,season,tech,step,year,H2Price
6,1,5,2,2023,0.2
6,1,5,2,2024,0.2
6,1,5,2,2025,0.2
6,1,5,2,2026,0.2
6,1,5,2,2027,0.2
6,1,5,2,2028,0.2
6,1,5,2,2029,0.2
6,1,5,2,2030,0.2
6,1,5,2,2031,0.2
6,1,5,2,2032,0.2
6,1,5,2,2033,0.2
6,1,5,2,2034,0.2
6,1,5,2,2035,0.2
6,1,5,2,2036,0.2
6,1,5,2,2037,0.2
6,1,5,2,2038,0.2
6,1,5,2,2039,0.2
6,1,5,2,2040,0.2
6,1,5,2,2041,0.2
6,1,5,2,2042,0.2
6,1,5,2,2043,0.2
6,1,5,2,2044,0.2
6,1,5,2,2045,0.2
6,1,5,2,2046,0.2
6,1,5,2,2047,0.2
6,1,5,2,2048,0.2
6,1,5,2,2049,0.2
6,1,5,2,2050,0.2
6,1,5,3,2023,0.3
6,1,5,3,2024,0.3
6,1,5,3,2025,0.3
6,1,5,3,2026,0.3
6,1,5,3,2027,0.3
6,1,5,3,2028,0.3
6,1,5,3,2029,0.3
6,1,5,3,2030,0.3
6,1,5,3,2031,0.3
6,1,5,3,2032,0.3
6,1,5,3,2033,0.3
6,1,5,3,2034,0.3
6,1,5,3,2035,0.3
6,1,5,3,2036,0.3
6,1,5,3,2037,0.3
6,1,5,3,2038,0.3
6,1,5,3,2039,0.3
6,1,5,3,2040,0.3
6,1,5,3,2041,0.3
6,1,5,3,2042,0.3
6,1,5,3,2043,0.3
6,1,5,3,2044,0.3
6,1,5,3,2045,0.3
6,1,5,3,2046,0.3
6,1,5,3,2047,0.3
6,1,5,3,2048,0.3
6,1,5,3,2049,0.3
6,1,5,3,2050,0.3
6,2,5,1,2023,999
6,2,5,1,2024,999
6,2,5,1,2025,999
6,2,5,1,2026,999
6,2,5,1,2027,999
6,2,5,1,2028,999
6,2,5,1,2029,999
6,2,5,1,2030,999
6,2,5,1,2031,999
6,2,5,1,2032,999
6,2,5,1,2033,999
6,2,5,1,2034,999
6,2,5,1,2035,999
6,2,5,1,2036,999
6,2,5,1,2037,999
6,2,5,1,2038,999
6,2,5,1,2039,999
6,2,5,1,2040,999
6,2,5,1,2041,999
6,2,5,1,2042,999
6,2,5,1,2043,999
6,2,5,1,2044,999
6,2,5,1,2045,999
6,2,5,1,2046,999
6,2,5,1,2047,999
6,2,5,1,2048,999
6,2,5,1,2049,999
6,2,5,1,2050,999
6,3,5,1,2023,0.1
6,3,5,1,2024,0.1
6,3,5,1,2025,0.1
6,3,5,1,2026,0.1
6,3,5,1,2027,0.1
6,3,5,1,2028,0.1
6,3,5,1,2029,0.1
6,3,5,1,2030,0.1
6,3,5,1,2031,0.1
6,3,5,1,2032,0.1
6,3,5,1,2033,0.1
6,3,5,1,2034,0.1
6,3,5,1,2035,0.1
6,3,5,1,2036,0.1
6,3,5,1,2037,0.1
6,3,5,1,2038,0.1
6,3,5,1,2039,0.1
6,3,5,1,2040,0.1
6,3,5,1,2041,0.1
6,3,5,1,2042,0.1
6,3,5,1,2043,0.1
6,3,5,1,2044,0.1
6,3,5,1,2045,0.1
6,3,5,1,2046,0.1
6,3,5,1,2047,0.1
6,3,5,1,2048,0.1
6,3,5,1,2049,0.1
6,3,5,1,2050,0.1
6,4,5,1,2023,0.1
6,4,5,1,2024,0.1
6,4,5,1,2025,0.1
6,4,5,1,2026,0.1
6,4,5,1,2027,0.1
6,4,5,1,2028,0.1
6,4,5,1,2029,0.1
6,4,5,1,2030,0.1
6,4,5,1,2031,0.1
6,4,5,1,2032,0.1
6,4,5,1,2033,0.1
6,4,5,1,2034,0.1
6,4,5,1,2035,0.1
6,4,5,1,2036,0.1
6,4,5,1,2037,0.1
6,4,5,1,2038,0.1
6,4,5,1,2039,0.1
6,4,5,1,2040,0.1
6,4,5,1,2041,0.1
6,4,5,1,2042,0.1
6,4,5,1,2043,0.1
6,4,5,1,2044,0.1
6,4,5,1,2045,0.1
6,4,5,1,2046,0.1
6,4,5,1,2047,0.1
6,4,5,1,2048,0.1
6,4,5,1,2049,0.1
6,4,5,1,2050,0.1
7,1,5,1,2023,0.1
7,1,5,1,2024,0.1
7,1,5,1,2025,0.1
7,1,5,1,2026,0.1
7,1,5,1,2027,0.1
7,1,5,1,2028,0.1
7,1,5,1,2029,0.1
7,1,5,1,2030,0.1
7,1,5,1,2031,0.1
7,1,5,1,2032,0.1
7,1,5,1,2033,0.1
7,1,5,1,2034,0.1
7,1,5,1,2035,0.1
7,1,5,1,2036,0.1
7,1,5,1,2037,0.1
7,1,5,1,2038,0.1
7,1,5,1,2039,0.1
7,1,5,1,2040,0.1
7,1,5,1,2041,0.1
7,1,5,1,2042,0.1
7,1,5,1,2043,0.1
7,1,5,1,2044,0.1
7,1,5,1,2045,0.1
7,1,5,1,2046,0.1
7,1,5,1,2047,0.1
7,1,5,1,2048,0.1
7,1,5,1,2049,0.1
7,1,5,1,2050,0.1
7,1,5,2,2023,0.2
7,1,5,2,2024,0.2
7,1,5,2,2025,0.2
7,1,5,2,2026,0.2
7,1,5,2,2027,0.2
7,1,5,2,2028,0.2
7,1,5,2,2029,0.2
7,1,5,2,2030,0.2
7,1,5,2,2031,0.2
7,1,5,2,2032,0.2
7,1,5,2,2033,0.2
7,1,5,2,2034,0.2
7,1,5,2,2035,0.2
7,1,5,2,2036,0.2
7,1,5,2,2037,0.2
7,1,5,2,2038,0.2
7,1,5,2,2039,0.2
7,1,5,2,2040,0.2
7,1,5,2,2041,0.2
7,1,5,2,2042,0.2
7,1,5,2,2043,0.2
7,1,5,2,2044,0.2
7,1,5,2,2045,0.2
7,1,5,2,2046,0.2
7,1,5,2,2047,0.2
7,1,5,2,2048,0.2
7,1,5,2,2049,0.2
7,1,5,2,2050,0.2
7,1,5,3,2023,0.3
7,1,5,3,2024,0.3
7,1,5,3,2025,0.3
7,1,5,3,2026,0.3
7,1,5,3,2027,0.3
7,1,5,3,2028,0.3
7,1,5,3,2029,0.3
7,1,5,3,2030,0.3
7,1,5,3,2031,0.3
7,1,5,3,2032,0.3
7,1,5,3,2033,0.3
7,1,5,3,2034,0.3
7,1,5,3,2035,0.3
7,1,5,3,2036,0.3
7,1,5,3,2037,0.3
7,1,5,3,2038,0.3
7,1,5,3,2039,0.3
7,1,5,3,2040,0.3
7,1,5,3,2041,0.3
7,1,5,3,2042,0.3
7,1,5,3,2043,0.3
7,1,5,3,2044,0.3
7,1,5,3,2045,0.3
7,1,5,3,2046,0.3
7,1,5,3,2047,0.3
7,1,5,3,2048,0.3
7,1,5,3,2049,0.3
7,1,5,3,2050,0.3
7,2,5,1,2023,999
7,2,5,1,2024,999
7,2,5,1,2025,999
7,2,5,1,2026,999
7,2,5,1,2027,999
7,2,5,1,2028,999
7,2,5,1,2029,999
7,2,5,1,2030,999
7,2,5,1,2031,999
7,2,5,1,2032,999
7,2,5,1,2033,999
7,2,5,1,2034,999
7,2,5,1,2035,999
7,2,5,1,2036,999
7,2,5,1,2037,999
7,2,5,1,2038,999
7,2,5,1,2039,999
7,2,5,1,2040,999
7,2,5,1,2041,999
7,2,5,1,2042,999
7,2,5,1,2043,999
7,2,5,1,2044,999
7,2,5,1,2045,999
7,2,5,1,2046,999
7,2,5,1,2047,999
7,2,5,1,2048,999
7,2,5,1,2049,999
7,2,5,1,2050,999
7,3,5,1,2023,0.1
7,3,5,1,2024,0.1
7,3,5,1,2025,0.1
7,3,5,1,2026,0.1
7,3,5,1,2027,0.1
7,3,5,1,2028,0.1
7,3,5,1,2029,0.1
7,3,5,1,2030,0.1
7,3,5,1,2031,0.1
7,3,5,1,2032,0.1
7,3,5,1,2033,0.1
7,3,5,1,2034,0.1
7,3,5,1,2035,0.1
7,3,5,1,2036,0.1
7,3,5,1,2037,0.1
7,3,5,1,2038,0.1
7,3,5,1,2039,0.1
7,3,5,1,2040,0.1
7,3,5,1,2041,0.1
7,3,5,1,2042,0.1
7,3,5,1,2043,0.1
7,3,5,1,2044,0.1
7,3,5,1,2045,0.1
7,3,5,1,2046,0.1
7,3,5,1,2047,0.1
7,3,5,1,2048,0.1
7,3,5,1,2049,0.1
7,3,5,1,2050,0.1
7,4,5,1,2023,0.1
7,4,5,1,2024,0.1
7,4,5,1,2025,0.1
7,4,5,1,2026,0.1
7,4,5,1,2027,0.1
7,4,5,1,2028,0.1
7,4,5,1,2029,0.1
7,4,5,1,2030,0.1
7,4,5,1,2031,0.1
7,4,5,1,2032,0.1
7,4,5,1,2033,0.1
7,4,5,1,2034,0.1
7,4,5,1,2035,0.1
7,4,5,1,2036,0.1
7,4,5,1,2037,0.1
7,4,5,1,2038,0.1
7,4,5,1,2039,0.1
7,4,5,1,2040,0.1
7,4,5,1,2041,0.1
7,4,5,1,2042,0.1
7,4,5,1,2043,0.1
7,4,5,1,2044,0.1
7,4,5,1,2045,0.1
7,4,5,1,2046,0.1
7,4,5,1,2047,0.1
7,4,5,1,2048,0.1
7,4,5,1,2049,0.1
7,4,5,1,2050,0.1
8,1,5,1,2023,0.1
8,1,5,1,2024,0.1
8,1,5,1,2025,0.1
8,1,5,1,2026,0.1
8,1,5,1,2027,0.1
8,1,5,1,2028,0.1
8,1,5,1,2029,0.1
8,1,5,1,2030,0.1
8,1,5,1,2031,0.1
8,1,5,1,2032,0.1
8,1,5,1,2033,0.1
8,1,5,1,2034,0.1
8,1,5,1,2035,0.1
8,1,5,1,2036,0.1
8,1,5,1,2037,0.1
8,1,5,1,2038,0.1
8,1,5,1,2039,0.1
8,1,5,1,2040,0.1
8,1,5,1,2041,0.1
8,1,5,1,2042,0.1
8,1,5,1,2043,0.1
8,1,5,1,2044,0.1
8,1,5,1,2045,0.1
8,1,5,1,2046,0.1
8,1,5,1,2047,0.1
8,1,5,1,2048,0.1
8,1,5,1,2049,0.1
8,1,5,1,2050,0.1
8,1,5,2,2023,0.2
8,1,5,2,2024,0.2
8,1,5,2,2025,0.2
8,1,5,2,2026,0.2
8,1,5,2,2027,0.2
8,1,5,2,2028,0.2
8,1,5,2,2029,0.2
8,1,5,2,2030,0.2
8,1,5,2,2031,0.2
8,1,5,2,2032,0.2
8,1,5,2,2033,0.2
8,1,5,2,2034,0.2
8,1,5,2,2035,0.2
8,1,5,2,2036,0.2
8,1,5,2,2037,0.2
8,1,5,2,2038,0.2
8,1,5,2,2039,0.2
8,1,5,2,2040,0.2
8,1,5,2,2041,0.2
8,1,5,2,2042,0.2
8,1,5,2,2043,0.2
8,1,5,2,2044,0.2
8,1,5,2,2045,0.2
8,1,5,2,2046,0.2
8,1,5,2,2047,0.2
8,1,5,2,2048,0.2
8,1,5,2,2049,0.2
8,1,5,2,2050,0.2
8,1,5,3,2023,0.3
8,1,5,3,2024,0.3
8,1,5,3,2025,0.3
8,1,5,3,2026,0.3
8,1,5,3,2027,0.3
8,1,5,3,2028,0.3
8,1,5,3,2029,0.3
8,1,5,3,2030,0.3
8,1,5,3,2031,0.3
8,1,5,3,2032,0.3
8,1,5,3,2033,0.3
8,1,5,3,2034,0.3
8,1,5,3,2035,0.3
8,1,5,3,2036,0.3
8,1,5,3,2037,0.3
8,1,5,3,2038,0.3
8,1,5,3,2039,0.3
8,1,5,3,2040,0.3
8,1,5,3,2041,0.3
8,1,5,3,2042,0.3
8,1,5,3,2043,0.3
8,1,5,3,2044,0.3
8,1,5,3,2045,0.3
8,1,5,3,2046,0.3
8,1,5,3,2047,0.3
8,1,5,3,2048,0.3
8,1,5,3,2049,0.3
8,1,5,3,2050,0.3
8,2,5,1,2023,999
8,2,5,1,2024,999
8,2,5,1,2025,999
8,2,5,1,2026,999
8,2,5,1,2027,999
8,2,5,1,2028,999
8,2,5,1,2029,999
8,2,5,1,2030,999
8,2,5,1,2031,999
8,2,5,1,2032,999
8,2,5,1,2033,999
8,2,5,1,2034,999
8,2,5,1,2035,999
8,2,5,1,2036,999
8,2,5,1,2037,999
8,2,5,1,2038,999
8,2,5,1,2039,999
8,2,5,1,2040,999
8,2,5,1,2041,999
8,2,5,1,2042,999
8,2,5,1,2043,999
8,2,5,1,2044,999
8,2,5,1,2045,999
8,2,5,1,2046,999
8,2,5,1,2047,999
8,2,5,1,2048,999
8,2,5,1,2049,999
8,2,5,1,2050,999
8,3,5,1,2023,0.1
8,3,5,1,2024,0.1
8,3,5,1,2025,0.1
8,3,5,1,2026,0.1
8,3,5,1,2027,0.1
8,3,5,1,2028,0.1
8,3,5,1,2029,0.1
8,3,5,1,2030,0.1
8,3,5,1,2031,0.1
8,3,5,1,2032,0.1
8,3,5,1,2033,0.1
8,3,5,1,2034,0.1
8,3,5,1,2035,0.1
8,3,5,1,2036,0.1
8,3,5,1,2037,0.1
8,3,5,1,2038,0.1
8,3,5,1,2039,0.1
8,3,5,1,2040,0.1
8,3,5,1,2041,0.1
8,3,5,1,2042,0.1
8,3,5,1,2043,0.1
8,3,5,1,2044,0.1
8,3,5,1,2045,0.1
8,3,5,1,2046,0.1
8,3,5,1,2047,0.1
8,3,5,1,2048,0.1
8,3,5,1,2049,0.1
8,3,5,1,2050,0.1
8,4,5,1,2023,0.1
8,4,5,1,2024,0.1
8,4,5,1,2025,0.1
8,4,5,1,2026,0.1
8,4,5,1,2027,0.1
8,4,5,1,2028,0.1
8,4,5,1,2029,0.1
8,4,5,1,2030,0.1
8,4,5,1,2031,0.1
8,4,5,1,2032,0.1
8,4,5,1,2033,0.1
8,4,5,1,2034,0.1
8,4,5,1,2035,0.1
8,4,5,1,2036,0.1
8,4,5,1,2037,0.1
8,4,5,1,2038,0.1
8,4,5,1,2039,0.1
8,4,5,1,2040,0.1
8,4,5,1,2041,0.1
8,4,5,1,2042,0.1
8,4,5,1,2043,0.1
8,4,5,1,2044,0.1
8,4,5,1,2045,0.1
8,4,5,1,2046,0.1
8,4,5,1,2047,0.1
8,4,5,1,2048,0.1
8,4,5,1,2049,0.1
8,4,5,1,2050,0.1
9,1,5,1,2023,0.1
9,1,5,1,2024,0.1
9,1,5,1,2025,0.1
9,1,5,1,2026,0.1
9,1,5,1,2027,0.1
9,1,5,1,2028,0.1
9,1,5,1,2029,0.1
9,1,5,1,2030,0.1
9,1,5,1,2031,0.1
9,1,5,1,2032,0.1
9,1,5,1,2033,0.1
9,1,5,1,2034,0.1
9,1,5,1,2035,0.1
9,1,5,1,2036,0.1
9,1,5,1,2037,0.1
9,1,5,1,2038,0.1
9,1,5,1,2039,0.1
9,1,5,1,2040,0.1
9,1,5,1,2041,0.1
9,1,5,1,2042,0.1
9,1,5,1,2043,0.1
9,1,5,1,2044,0.1
9,1,5,1,2045,0.1
9,1,5,1,2046,0.1
9,1,5,1,2047,0.1
9,1,5,1,2048,0.1
9,1,5,1,2049,0.1
9,1,5,1,2050,0.1
9,1,5,2,2023,0.2
9,1,5,2,2024,0.2
9,1,5,2,2025,0.2
9,1,5,2,2026,0.2
9,1,5,2,2027,0.2
9,1,5,2,2028,0.2
9,1,5,2,2029,0.2
9,1,5,2,2030,0.2
9,1,5,2,2031,0.2
9,1,5,2,2032,0.2
9,1,5,2,2033,0.2
9,1,5,2,2034,0.2
9,1,5,2,2035,0.2
9,1,5,2,2036,0.2
9,1,5,2,2037,0.2
9,1,5,2,2038,0.2
9,1,5,2,2039,0.2
9,1,5,2,2040,0.2
9,1,5,2,2041,0.2
9,1,5,2,2042,0.2
9,1,5,2,2043,0.2
9,1,5,2,2044,0.2
9,1,5,2,2045,0.2
9,1,5,2,2046,0.2
9,1,5,2,2047,0.2
9,1,5,2,2048,0.2
9,1,5,2,2049,0.2
9,1,5,2,2050,0.2
9,1,5,3,2023,0.3
9,1,5,3,2024,0.3
9,1,5,3,2025,0.3
9,1,5,3,2026,0.3
9,1,5,3,2027,0.3
9,1,5,3,2028,0.3
9,1,5,3,2029,0.3
9,1,5,3,2030,0.3
9,1,5,3,2031,0.3
9,1,5,3,2032,0.3
9,1,5,3,2033,0.3
9,1,5,3,2034,0.3
9,1,5,3,2035,0.3
9,1,5,3,2036,0.3
9,1,5,3,2037,0.3
9,1,5,3,2038,0.3
9,1,5,3,2039,0.3
9,1,5,3,2040,0.3
9,1,5,3,2041,0.3
9,1,5,3,2042,0.3
9,1,5,3,2043,0.3
9,1,5,3,2044,0.3
9,1,5,3,2045,0.3
9,1,5,3,2046,0.3
9,1,5,3,2047,0.3
9,1,5,3,2048,0.3
9,1,5,3,2049,0.3
9,1,5,3,2050,0.3
9,2,5,1,2023,999
9,2,5,1,2024,999
9,2,5,1,2025,999
9,2,5,1,2026,999
9,2,5,1,2027,999
9,2,5,1,2028,999
9,2,5,1,2029,999
9,2,5,1,2030,999
9,2,5,1,2031,999
9,2,5,1,2032,999
9,2,5,1,2033,999
9,2,5,1,2034,999
9,2,5,1,2035,999
9,2,5,1,2036,999
9,2,5,1,2037,999
9,2,5,1,2038,999
9,2,5,1,2039,999
9,2,5,1,2040,999
9,2,5,1,2041,999
9,2,5,1,2042,999
9,2,5,1,2043,999
9,2,5,1,2044,999
9,2,5,1,2045,999
9,2,5,1,2046,999
9,2,5,1,2047,999
9,2,5,1,2048,999
9,2,5,1,2049,999
9,2,5,1,2050,999
9,3,5,1,2023,0.1
9,3,5,1,2024,0.1
9,3,5,1,2025,0.1
9,3,5,1,2026,0.1
9,3,5,1,2027,0.1
9,3,5,1,2028,0.1
9,3,5,1,2029,0.1
9,3,5,1,2030,0.1
9,3,5,1,2031,0.1
9,3,5,1,2032,0.1
9,3,5,1,2033,0.1
9,3,5,1,2034,0.1
9,3,5,1,2035,0.1
9,3,5,1,2036,0.1
9,3,5,1,2037,0.1
9,3,5,1,2038,0.1
9,3,5,1,2039,0.1
9,3,5,1,2040,0.1
9,3,5,1,2041,0.1
9,3,5,1,2042,0.1
9,3,5,1,2043,0.1
9,3,5,1,2044,0.1
9,3,5,1,2045,0.1
9,3,5,1,2046,0.1
9,3,5,1,2047,0.1
9,3,5,1,2048,0.1
9,3,5,1,2049,0.1
9,3,5,1,2050,0.1
9,4,5,1,2023,0.1
9,4,5,1,2024,0.1
9,4,5,1,2025,0.1
9,4,5,1,2026,0.1
9,4,5,1,2027,0.1
9,4,5,1,2028,0.1
9,4,5,1,2029,0.1
9,4,5,1,2030,0.1
9,4,5,1,2031,0.1
9,4,5,1,2032,0.1
9,4,5,1,2033,0.1
9,4,5,1,2034,0.1
9,4,5,1,2035,0.1
9,4,5,1,2036,0.1
9,4,5,1,2037,0.1
9,4,5,1,2038,0.1
9,4,5,1,2039,0.1
9,4,5,1,2040,0.1
9,4,5,1,2041,0.1
9,4,5,1,2042,0.1
9,4,5,1,2043,0.1
9,4,5,1,2044,0.1
9,4,5,1,2045,0.1
9,4,5,1,2046,0.1
9,4,5,1,2047,0.1
9,4,5,1,2048,0.1
9,4,5,1,2049,0.1
9,4,5,1,2050,0.1
10,1,5,1,2023,0.1
10,1,5,1,2024,0.1
10,1,5,1,2025,0.1
10,1,5,1,2026,0.1
10,1,5,1,2027,0.1
10,1,5,1,2028,0.1
10,1,5,1,2029,0.1
10,1,5,1,2030,0.1
10,1,5,1,2031,0.1
10,1,5,1,2032,0.1
10,1,5,1,2033,0.1
10,1,5,1,2034,0.1
10,1,5,1,2035,0.1
10,1,5,1,2036,0.1
10,1,5,1,2037,0.1
10,1,5,1,2038,0.1
10,1,5,1,2039,0.1
10,1,5,1,2040,0.1
10,1,5,1,2041,0.1
10,1,5,1,2042,0.1
10,1,5,1,2043,0.1
10,1,5,1,2044,0.1
10,1,5,1,2045,0.1
10,1,5,1,2046,0.1
10,1,5,1,2047,0.1
10,1,5,1,2048,0.1
10,1,5,1,2049,0.1
10,1,5,1,2050,0.1
10,1,5,2,2023,0.2
10,1,5,2,2024,0.2
10,1,5,2,2025,0.2
10,1,5,2,2026,0.2
10,1,5,2,2027,0.2
10,1,5,2,2028,0.2
10,1,5,2,2029,0.2
10,1,5,2,2030,0.2
10,1,5,2,2031,0.2
10,1,5,2,2032,0.2
10,1,5,2,2033,0.2
10,1,5,2,2034,0.2
10,1,5,2,2035,0.2
10,1,5,2,2036,0.2
10,1,5,2,2037,0.2
10,1,5,2,2038,0.2
10,1,5,2,2039,0.2
10,1,5,2,2040,0.2
10,1,5,2,2041,0.2
10,1,5,2,2042,0.2
10,1,5,2,2043,0.2
10,1,5,2,2044,0.2
10,1,5,2,2045,0.2
10,1,5,2,2046,0.2
10,1,5,2,2047,0.2
10,1,5,2,2048,0.2
10,1,5,2,2049,0.2
10,1,5,2,2050,0.2
10,1,5,3,2023,0.3
10,1,5,3,2024,0.3
10,1,5,3,2025,0.3
10,1,5,3,2026,0.3
10,1,5,3,2027,0.3
10,1,5,3,2028,0.3
10,1,5,3,2029,0.3
10,1,5,3,2030,0.3
10,1,5,3,2031,0.3
10,1,5,3,2032,0.3
10,1,5,3,2033,0.3
10,1,5,3,2034,0.3
10,1,5,3,2035,0.3
10,1,5,3,2036,0.3
10,1,5,3,2037,0.3
10,1,5,3,2038,0.3
10,1,5,3,2039,0.3
10,1,5,3,2040,0.3
10,1,5,3,2041,0.3
10,1,5,3,2042,0.3
10,1,5,3,2043,0.3
10,1,5,3,2044,0.3
10,1,5,3,2045,0.3
10,1,5,3,2046,0.3
10,1,5,3,2047,0.3
10,1,5,3,2048,0.3
10,1,5,3,2049,0.3
10,1,5,3,2050,0.3
10,2,5,1,2023,999
10,2,5,1,2024,999
10,2,5,1,2025,999
10,2,5,1,2026,999
10,2,5,1,2027,999
10,2,5,1,2028,999
10,2,5,1,2029,999
10,2,5,1,2030,999
10,2,5,1,2031,999
10,2,5,1,2032,999
10,2,5,1,2033,999
10,2,5,1,2034,999
10,2,5,1,2035,999
10,2,5,1,2036,999
10,2,5,1,2037,999
10,2,5,1,2038,999
10,2,5,1,2039,999
10,2,5,1,2040,999
10,2,5,1,2041,999
10,2,5,1,2042,999
10,2,5,1,2043,999
10,2,5,1,2044,999
10,2,5,1,2045,999
10,2,5,1,2046,999
10,2,5,1,2047,999
10,2,5,1,2048,999
10,2,5,1,2049,999
10,2,5,1,2050,999
10,3,5,1,2023,0.1
10,3,5,1,2024,0.1
10,3,5,1,2025,0.1
10,3,5,1,2026,0.1
10,3,5,1,2027,0.1
10,3,5,1,2028,0.1
10,3,5,1,2029,0.1
10,3,5,1,2030,0.1
10,3,5,1,2031,0.1
10,3,5,1,2032,0.1
10,3,5,1,2033,0.1
10,3,5,1,2034,0.1
10,3,5,1,2035,0.1
10,3,5,1,2036,0.1
10,3,5,1,2037,0.1
10,3,5,1,2038,0.1
10,3,5,1,2039,0.1
10,3,5,1,2040,0.1
10,3,5,1,2041,0.1
10,3,5,1,2042,0.1
10,3,5,1,2043,0.1
10,3,5,1,2044,0.1
10,3,5,1,2045,0.1
10,3,5,1,2046,0.1
10,3,5,1,2047,0.1
10,3,5,1,2048,0.1
10,3,5,1,2049,0.1
10,3,5,1,2050,0.1
10,4,5,1,2023,0.1
10,4,5,1,2024,0.1
10,4,5,1,2025,0.1
10,4,5,1,2026,0.1
10,4,5,1,2027,0.1
10,4,5,1,2028,0.1
10,4,5,1,2029,0.1
10,4,5,1,2030,0.1
10,4,5,1,2031,0.1
10,4,5,1,2032,0.1
10,4,5,1,2033,0.1
10,4,5,1,2034,0.1
10,4,5,1,2035,0.1
10,4,5,1,2036,0.1
10,4,5,1,2037,0.1
10,4,5,1,2038,0.1
10,4,5,1,2039,0.1
10,4,5,1,2040,0.1
10,4,5,1,2041,0.1
10,4,5,1,2042,0.1
10,4,5,1,2043,0.1
10,4,5,1,2044,0.1
10,4,5,1,2045,0.1
10,4,5,1,2046,0.1
10,4,5,1,2047,0.1
10,4,5,1,2048,0.1
10,4,5,1,2049,0.1
10,4,5,1,2050,0.1
11,1,5,1,2023,0.1
11,1,5,1,2024,0.1
11,1,5,1,2025,0.1
11,1,5,1,2026,0.1
11,1,5,1,2027,0.1
11,1,5,1,2028,0.1
11,1,5,1,2029,0.1
11,1,5,1,2030,0.1
11,1,5,1,2031,0.1
11,1,5,1,2032,0.1
11,1,5,1,2033,0.1
11,1,5,1,2034,0.1
11,1,5,1,2035,0.1
11,1,5,1,2036,0.1
11,1,5,1,2037,0.1
11,1,5,1,2038,0.1
11,1,5,1,2039,0.1
11,1,5,1,2040,0.1
11,1,5,1,2041,0.1
11,1,5,1,2042,0.1
11,1,5,1,2043,0.1
11,1,5,1,2044,0.1
11,1,5,1,2045,0.1
11,1,5,1,2046,0.1
11,1,5,1,2047,0.1
11,1,5,1,2048,0.1
11,1,5,1,2049,0.1
11,1,5,1,2050,0.1
11,1,5,2,2023,0.2
11,1,5,2,2024,0.2
11,1,5,2,2025,0.2
11,1,5,2,2026,0.2
11,1,5,2,2027,0.2
11,1,5,2,2028,0.2
11,1,5,2,2029,0.2
11,1,5,2,2030,0.2
11,1,5,2,2031,0.2
11,1,5,2,2032,0.2
11,1,5,2,2033,0.2
11,1,5,2,2034,0.2
11,1,5,2,2035,0.2
11,1,5,2,2036,0.2
11,1,5,2,2037,0.2
11,1,5,2,2038,0.2
11,1,5,2,2039,0.2
11,1,5,2,2040,0.2
